review_id,review_date,aspect,aspect_rating,overall_rating,score_afinn_per_median_review,score_afinn_raw,score_syuzhet_per_median_review,score_syuzhet_raw,sentiment_category,mismatch_types,title,review_excerpt,review_text
175413901,Sep 2013,Service,1,3,1.75,1,-1.6625,-0.9500000000000001,Negative,low aspect rating with positive text sentiment,Not worth the price,"Stayed at the very last day of our honeymoon after spending 4 nites at Komaneka Ubud on 2011. It is not worth the price. Pros: good view, good sound system, nice in-villa pool. Cons: compare to the local hotel we went, the service was worse, no sense of hospitality. the bathro...","Stayed at the very last day of our honeymoon after spending 4 nites at Komaneka Ubud on 2011. It is not worth the price. Pros: good view, good sound system, nice in-villa pool. Cons: compare to the local hotel we went, the service was worse, no sense of hospitality. the bathrooms was not that clean with dust under the basinz Some monkeys ate our juice."
185746312,Nov 2013,Service,1,1,3.793038570084666,36,1.3749764816556915,13.05,Positive,low aspect rating with positive text sentiment,"Spent two nights being dripped on by leaking AC, potholes in floor of 'luxury' villa - stay at Ayana instead!","I have honestly never been so disappointed by a five star hotel in my life. We left the Ayana (gorgeous, amazing service) and checked in to Bulgari to get married (I fell in love with the idea of a water chapel wedding and photos on the beach). I've seen all the reviews that t...","I have honestly never been so disappointed by a five star hotel in my life. We left the Ayana (gorgeous, amazing service) and checked in to Bulgari to get married (I fell in love with the idea of a water chapel wedding and photos on the beach). I've seen all the reviews that talk about how luxurious Bulgari is, and maybe I am just spoiled, but Bulgari cannot compare to any other 5 star villa resort that I have stayed at in Asia. Even in Uluwatu there are much nicer places with far better service that you can stay at for less spend. No one with any impact at the Bulgari resort seems to care whether you are satisfied or not. The guys that ferry you about by buggy, the waiters, even the chefs are so sweet but the management is just so nonchalant. The arrogance of the place is insane. 1. I am two months pregnant, and yet when we checked in to get married there was no one to meet us to check us in to the hotel we were getting married at! On my wedding day I had to haul suitcases and my wedding dress out of the taxi and actually go wandering around to look for where to check-in. Sorry, but even if you go to a 5-star hotel for dinner there's always a bell boy there as standard to welcome and help with any bags?! 2. First impressions of the villa - the varnish on the outdoor floor boards is peeling and faded. It just looks tired. It costs nothing to sand and revarnish floor boards?! I would never let my home floor boards get to this kind of state - and Bulgari is meant to be in the business of hospitality and luxury... 3. Speaking of floor boards, getting ready for my wedding, I fell down a small pot hole in the floor of the 'luxury' villa by the heel of my shoe (pictured). It might sound petty - but this is meant to be five star and the place is just worn out. There were black stains on our curtains, too. It was just depressing! 4. My biggest issue was the AC and the lack of concern of anyone in the hotel to fix it. On my WEDDING NIGHT I didn't get a wink of sleep (and not in the good way either!) because the AC dripped all over me - not in a little way - look at the photo of filthy brown water dripping on to the bed!! In the morning I complained to house keeping and the butler, who promised that an engineer would come and fix it. We returned to the room at around 6pm and it was still leaking, the duvet was soaked through. I called to complain again about the leak and the soaked bedsheets, and when we came back to the room a few hours later the sheets had been changed byt the AC was still faulty and dripping all over the new sheets - they hadn't done a thing to fix the AC. Beggars belief, I know. I complained again - begging someone to fix the AC so that I could get some sleep. The engineer's idea of 'fixing' the AC was to place a board over the vent. Sure, I wasn't getting dripped on from the bed anymore, but the bedroom was then sweltering hot - literally no AC (not even a basic fan out of courtesy) in a so-called luxury hotel for the whole night?!!! I'm pretty sure that in a tropical climate, that there is no hotel - of any star - that would do this to guests. Considering that this was meant to be the wedding of my dreams, it's almost as if Bulgari did everything that they could to make it miserable. To make matters worse the water that would have dripped on me re-routed to the left hand corner of the room - all over the beautiful jewelery my new husband had gifted me on my wedding day. It was just disgraceful. 4. The breakfasts were nice, and I will say that the coffee is good. Note that if you stay in Villa 25 you will need the caffeine to get you through the days after those humid, uncomfortable, sleepless nights. 5. The events coordinator is a vile woman who is more unhelpful than you can imagine. I only wanted to get married in Bali for the water chapel wedding and the photos on the beach. The beach was closed - had been for weeks, with no plans to open anytime soon. But no one thought to tell us this when we were paying the upfront, pretty hefty fee for the ceremony. My wedding planner hadn't been informed either. I only found out when I was asking the photographer on the day to take us to the beach for some nice shots on the sand. Instead of offering helpful alternative beach locations, the Bulgari lady just adamantly insisted that it wouldn't be possible. I was reduced to tears by this woman an hour before my ceremony. Luckily the photographer was a very kind Balinese man who took us to a public beach the following day to take some nice photos. 6. Heavy rain fall meant that my water chapel wedding - the only reason I wanted to get married at Bulgari - didn't happen. I'm not blaming Bulgari for the rain fall, and the team did do a lovely job of making the alternate venue, a gazebo, as nice as they could. The team comped a spa treatment for us because of the rain, which was nice. But Ayana (where we had stayed for the five days leading up to the wedding) also comped us a couple's massage just as a celebratory gesture to get married. I'm not being ungrateful - but comping spa visits is pretty standard when you are spending the kind of money that these resorts charge, especially when you are getting married, anniversaries, honeymoons, etc. Rant over. You won't catch me staying at Bulgari ever again, and we are regular visitors to Bali, especially Uluwatu. The grounds are very pretty and well maintained, but the villas are worn out and can't compete with the other luxury resorts in Uluwatu. Plus, the commitment to guest satisfaction is bordering zero. Stay at your own peril, people!"
394926943,Jul 2016,Service,1,2,6.686567164179104,4,4.011940298507463,2.4,Positive,low aspect rating with positive text sentiment,Unfriendly security,"We drove two hours to have drinks and enjoy the scenery of this nice resort. Once arrived at the gate, we wasted 15min talking with guards who won't let in our driver. The reason? Someone apparently paid enough money to privatize the place. They claimed we would need to reserv...","We drove two hours to have drinks and enjoy the scenery of this nice resort. Once arrived at the gate, we wasted 15min talking with guards who won't let in our driver. The reason? Someone apparently paid enough money to privatize the place. They claimed we would need to reserve 24hr in advance if we would like to have a mojito at the pool bar (unbelievable!)."
337102440,Jan 2016,Service,1,1,58.07407407407407,28,19.6,9.450000000000001,Positive,low aspect rating with positive text sentiment,Nice Hotel but Concierge Staff need to learn to smile and be friendly to guests,"Nice Hotel, Love place, Great Views, Wow setup however the non indonesian staffs need to learn to smile and be friendly to the guests and friends of their guest. Everyone else were amazing and nice. Wished they could treated us nicer and with some smile! Probably learn the art...","Nice Hotel, Love place, Great Views, Wow setup however the non indonesian staffs need to learn to smile and be friendly to the guests and friends of their guest. Everyone else were amazing and nice. Wished they could treated us nicer and with some smile! Probably learn the art of smiling from Balinese People."
40020827,Sep 2009,Service,2,2,0.5079365079365079,2,0.9523809523809524,3.75,Positive,low aspect rating with positive text sentiment,Only stayed for 18 hours - bugs and no running water!,"To be fair it was not one single person's fault that our stay at the Bulgari went horribly wrong. The employees are very well intentioned but they have not been trained as well as say Four Seasons staff. For $1,000 a night we expected perfection. We had already stayed at the F...","To be fair it was not one single person's fault that our stay at the Bulgari went horribly wrong. The employees are very well intentioned but they have not been trained as well as say Four Seasons staff. For $1,000 a night we expected perfection. We had already stayed at the Four Seasons Jimbaran Bay and Sayan which were fabulous. The Bulgari is very isolated down near Uluwatu. You cannot walk to town or anywhere outside the hotel and I don't believe there are many restaurants nearby so you are pretty stuck. The views are amazing...cliff-top overlooking the ocean. Rooms were very fancy but not Balinese at all. Huge bathroom and the outdoor space, including plunge pool were great. Now to the bad parts...when we arrived we went down the funicular to the ocean front cafe thinking we would have a casual lunch. We soon realized that the hotel does not do anything casual. It is literally a thatched hut with wooden tables but the only entrees were $45 steaks and seafood dishes. No sandwiches or salads to speak of. Horrible service and the food was inedible. We had dinner at the italian restaurant...food was ok, better service, very expensive. Back to our room where things went downhill...in the middle of the night my husband and I realized we had no running water. Called the front desk and they said they had no idea how long it would be to fix. Then we woke up at 6am and I turned on the light next to the bed and suddenly there were hundreds of bugs all over the bed. I thought at first they had been IN the bed and freaked out. I would post pictures of it here but it is too gross! Our butler came and said he had no idea what it was so we decided to pack up and leave the hotel (later found out it was from the villa roofing which they are supposed to treat for insects). We still had NO running water at 7am when we left and went back to the Four Seasons Jimbaran Bay. To their credit we did get our money back for the one night we stayed there and a gift and apology note were sent to us at the Four Seasons from the Bulgari. We heard that over the next several days they still were having water problems which apparently is not uncommon for them. They looked to be adding some Bulgari Villas but I think they need to get the water and bug situation under control before adding more rooms and guests!"
196084244,Mar 2014,Service,2,2,1.1155378486055776,5,0.5243027888446214,2.3499999999999996,Positive,low aspect rating with positive text sentiment,Extremely disappointing,"When I found out I was going to Bulgari Bali for my friends wedding, needless to say I was ecstatic. Unfortunately, the luxury branding of this resort is merely a name and the resort certainly fell very short of all it claimed to be. Why? 1. Difficult liaisons between administ...","When I found out I was going to Bulgari Bali for my friends wedding, needless to say I was ecstatic. Unfortunately, the luxury branding of this resort is merely a name and the resort certainly fell very short of all it claimed to be. Why? 1. Difficult liaisons between administrative staff with long waiting periods between emails. 2. I almost missed my flight when the lobby staff gave away my taxi to someone else even though I had been specifically told 5 mins earlier while sorting out my account that my taxi had arrived. There was no apology by the staff , and even a long argument that it was not my taxi. Finally, the lady who gave my taxi away liased with her colleague and realised that she had indeed made a mistake. I then had to wait 45 mins for another taxi and stressed about time. Traffic and the weather was bad taking more than an 1.5 hr to get to the airport . I arrived 50 mins before my flight ,and thankfully my airline still accepted me as 60 mins is usually the cut off time .Had I missed my flight I would have been very peeved as everything had been a disappointment from day 1. 3. My account was wrongly charged . 2 out of 3 rooms where overcharged- ensure you check the amount on your bill ( in usd) and your credit card if you are paying upfront. 4. Although I had booked for a consecutive night, the front staff still rang me twice to ask me when I was checking out. This was even after I had rang them to tell them to clean up the room and reminded them that I was staying another night. 5. Poorly maintained villas - we had two areas in our villa that was leaking . As December is a rainy period, our room was constantly leaking . The staff were good to put towels on the floor , but for a luxury hotel- this should definitely be attended to. 6. The breakfast alacarte menu was pretty dismal. The nasi goreng and mee goreng was tasty , but the Japanese breakfast had salmon that had gone bad . Again , another unacceptable occurrence . However , when we did request for mangosteens, the staff did th their best to accommodate us and whipped some up for us! 7. The beach was closed . Oh dear . Need I say more . My friends and I spent more time complaining about this resort than raving about it. However, in their defence , the butlers, staff driving the buggies, waiting staff, were all incredibly hospitable and friendly . I believe that they always tried their best to provide assistance wherever possible. The villas were well sized and tastefully furnished. Our welcome mochis were also delicious and a nice touch. Unfortunately , the admin and reservations staff did disappoint us greatly. The management should also look into putting more effort into maintaining their beautiful resort. I will probably not return to Bali Bulgari , as many have recommended other places such as Alila or St Regis , where you will have felt that your dollar was well worth it."
176404594,Sep 2013,Service,2,3,1.4000000000000001,8,1.4175,8.1,Positive,low aspect rating with positive text sentiment,Full Occ Not an Excuse for Slow Service,"I just came back from Bvglari , Uluwatu and had a lovely last evening but there were a number of hiccups and this is not to blame entirely on the management, but there was a lack of consistency in SOP with the staff. Some things can be let go of, but for the price you pay, I k...","I just came back from Bvglari , Uluwatu and had a lovely last evening but there were a number of hiccups and this is not to blame entirely on the management, but there was a lack of consistency in SOP with the staff. Some things can be let go of, but for the price you pay, I know having been to smaller resorts in Bali, you expect Value Exchange. 1.The room was beautiful and clean, but 2/3 times with the Do Not Disturb sign on, our room was entered anyway. 2. When I asked staff for a missing room coffee filter for the loose Coffee to strain, the staff had no idea and neither attempted to find out and get back to me. 3. We ordered the golf karts to the lobby , and 2/3 times they were VERY late and we were nearly late for the wedding in the estate across from us. I felt they should have let us know a time frame, so perhaps we could have walked to the lobby instead. It took 30-45mins. 4. Ordering items like cigarettes took just as long, 30 misn and we had to call at least 3 times. 5. At breakfast I was refused in the buffet area with a bikini top and shorts, which I understood, so we were told to sit at the bar just below, which in fact was a lot quieter and a lot more intimate, which we really appreciated. The next day we asked to sit there again, dressed appropriately this time, but different staff, said different things with allowing us and we were left hanging a bit too long, so with lack of consistency in training, they should be able to tell us off the cuff what we can or cannot do. We ended up eating there any way. 6. I had a mini ordeal with my mobile dropping into the pool, so I asked if it was okay to have a tiny bowl of uncooked rice, which we honestly thought after all the waiting we would not expect to be charged , so we were surprised when they wanted to charge us for the price of cooked rice. 7. The last day at dinner , my partner who enjoys drinking Coke cola ordered a glass and upon drinking it , he let the staff know this was diet coke or either Pepsi, which he does not like . I tried it and let the staff know they made a mistake, fair enough. But they came back and insisted it was coke. We ordered a bottle of still water on the side of our meal , and they filled our glasses once and we never saw the other half of the bottle. When the bill came, the order said ""Diet Coke"", and it was obvious they HAD made a mistake and charged us for a full bottle of still which we would have drank if it was left on our table. We had voiced our concerns to the Director of Rooms, Marcel, who was a fantastic guy who understood our frustrations at the small things, but to be honest we had only wanted the name of the MOD when we asked the bar staff and they ended up calling the BAr manager who then called the D.O.R and we really wanted to eat our breakfast in peace, but they ran around calling all the managers when we JUST wanted a name. We explained none of them were in trouble we just wanted a Name. 8. Lastly consistency in breakfast was average. The first day we had a lovely Eggs Benedict on bread with potato , fried tomato, with chicken sausage and bacon, the next day, there was no sausage or no bacon with the meal?!? Well overall , I still would like to go back, I just wish they would take care of the smaller details for the price that you pay."
129686261,May 2012,Service,2,3,4.9366391184573,16,3.8567493112947657,12.5,Positive,low aspect rating with positive text sentiment,5 stars hardware 2 stars services,"I stayed in Bulgari Resorts in September 2010, as I was impressed by this location and it's branding and expecting the level of services they could offer. However, I find out that the way they manage the hotel is more on corporate standard rather than personal touch. Butler se...","I stayed in Bulgari Resorts in September 2010, as I was impressed by this location and it's branding and expecting the level of services they could offer. However, I find out that the way they manage the hotel is more on corporate standard rather than personal touch. Butler services is not personal, I didn't get the name of the Butler who drove me to my villa, he just asked to me to press 1 for any assistance, then pressing 1 on the phone actually connected you to the call center and then they despatch a *butler* or staff to help you. They introduced all in-villa faciliates to me during the check-in, I was impressed by the free wi-fi access and trying to connect the Internet when I settled down. It didn't work, I then press 1 to call the Bulter and then they connected me to the helpdesk, they then send *IT Support* or Techican to my villa to fix it, eventually I found out the staff do not know anything about how it works, I eventually rolled up my sleeve and fixed it myself in front of the staff they despatched. I also found out the helpdesk is in Manila. They spent 40mins on it. What a globalized way of managing a 6 stars luxious resort. Location-wise, Uluwatu is kind of remote than any part of Bali, it offers you privacy but also costs some time to travel when dining out. I'd give credit to all the in-room hardware, B&O TV sets, washroom setup, your own private garden in the villa for your workout, cliff side endless swimming pool overlooking Indian Ocean. However, all these setting must first come with the highly professional services and personal touch. With the room rate I was paying, I could enjoy similar level of environment and excellent customer services by COMO Hotel group. I can still name a few bad experience of how poor the bulter services e.g. missing the promise of pickup....at the end I found out the ratio of Bulter to Villa to 1 to 10, given there are 50 villa or more. That was in 2010. I hope they improve."
16526888,Jun 2008,Service,2,4,12.061538461538461,35,3.1187692307692307,9.05,Positive,high overall rating with low aspect rating; low aspect rating with positive text sentiment,Stunning....with a bit of attitude.,I have to caveat my review by saying that we did not spend the night here. We spent the day here at the spa and then had lunch. We were going to spend a night but were turned off by some of the staff and 'rules' so decided not to. More on that.... This property is stunning. Ab...,"I have to caveat my review by saying that we did not spend the night here. We spent the day here at the spa and then had lunch. We were going to spend a night but were turned off by some of the staff and 'rules' so decided not to. More on that.... This property is stunning. Absolutely beautiful. Probably the most beautiful that I've ever seen actually. The spa is gorgeous and the 'relaxing' area is magnificent. We had the full package spa thing with a private villa. Do NOT pay for the private villa - it is not worth it. The spa services were ok...but the setting is really what you are going for...again, so stunning!!! We looked at a room and they were fabulous - no question. We went to the restaurant and it was fabulous with delicious food, drinks, service - just watch the beautiful sea go by. The pool was magnificent and this is really where the problem came in. We had just spent just as much as a room in their spa, there was 3 people by the pool (the hotel is empty) and when we went to go for a dip after having lunch and drinks (just 2 of us), we were told that the pool was off limits to us. Mind you, we were sitting about 10 yards from the pool. The whole thing just kind of turned us off...I completely understand that there must be policies and if the pool was crowded that this might be an issue...or if we had just showed up for lunch or a drink and then proceeded to camp out by the pool for the day...but, we had just spent almost $1K there and it was 3 or 4 in the afternoon. Anyway, this is a beautiful property and i would recommend one, maybe two nights here if you can afford it (not cheap). More than that would be too much I think."
78284179,Sep 2010,Service,3,3,0.5410628019323671,1,1.0821256038647342,2,Positive,low aspect rating with positive text sentiment,"Not befitting Bulgari Name, Overpriced Given The Drawbacks","I was there for my honeymoon. Paid USD$1k per night. The location was very remote. Which is ok for a honeymoon and the views from the villa were spectacular and dramatic when we reached the hotel for the first time. However, this initial excitement wore thin when we encountere...","I was there for my honeymoon. Paid USD$1k per night. The location was very remote. Which is ok for a honeymoon and the views from the villa were spectacular and dramatic when we reached the hotel for the first time. However, this initial excitement wore thin when we encountered a number of issues with the hotel room. There were several power outages at the hotel. The electricity went off frequently. Also, whilst the villa had a pool, the pool was not clean. There was clumps of dust on the floor of the pool. Very bad. Spa was good but did not use Bulgari products. They did not replenish the bulgari frangrance at all. All we got was one 5 ml sample! Apart from the measly toileteries, the only link to Bulgari was an overpriced boutique store. Service was ok and the italian restaurant was good but generally very disappointing for USD$1k per night. SHould have stayed at the Four Seasons. There does not appear to be any proper management in this hotel. They did not even make any special arrangement such as a bottle of wine to make up for any of the glitches and the fact that we had indicated that this is a honeymoon for us."
197330067,Mar 2014,Service,3,2,0.656891495601173,2,1.5601173020527859,4.75,Positive,low aspect rating with positive text sentiment,Over rated！,The door in the villa was very very very hard to open，i meant every one of it，and my husband cant even get out of the villa without my help，and he was a healthy man ，i had one of the best view rm in resort but they had to grow two trees in front of the villa so all i saw is th...,The door in the villa was very very very hard to open，i meant every one of it，and my husband cant even get out of the villa without my help，and he was a healthy man ，i had one of the best view rm in resort but they had to grow two trees in front of the villa so all i saw is that two trees when i was staying in my villa， not the ocean，the pool size is just a little bigger than a jacuzzi，i can smell mold everywhere in the villa，and even the towel was a bit wet ，there was dust in every corner，from all the hotel i visit even the four star one they will arrage my cosmatic and stuff when they clean up my room but obviously not this one，however after i tip the cleaner they will do so，the decoration plant in the villa was dry and dying also with some around the villa，the staff was ok but theres one who serve us all the time with poker face，the mini bar had serious smell of mold，the cleaner will spary tons of amount of insecticide on the bed so all i can smell when i go to sleep is the chamical，stuff i wont use at home，food are disgusting all the meat were over cook，and of course it was over price，even a coke cost 7usd，the bathroom mirror light were too bright i feel my eye hurt when i was looking at the mirror，and the reason why i want to stay in bulgari is becoz i heard theres monkey going to the villa，and i cant see any ，even lefting the food outside the villa over night so i guess they had done a great job of getting rid of the monkey，i would only go to four season from now on where ever i go，also the bed were too soft，and the breakfast sucks，cant even make a egg benedit correct
185215495,Nov 2013,Service,3,2,0.8795811518324607,3,1.0261780104712042,3.5,Positive,low aspect rating with positive text sentiment,Overrated over priced,"This perhaps is my lowest review on all the 5 star luxury resot I ever been, Lets star with the great. The view and location is amazing and breath taking, sitting on the cliff side facing ocean, every inch of the property is a pleasure to stay and relax. All units are villa st...","This perhaps is my lowest review on all the 5 star luxury resot I ever been, Lets star with the great. The view and location is amazing and breath taking, sitting on the cliff side facing ocean, every inch of the property is a pleasure to stay and relax. All units are villa style, with private pool and patios. Bvgalry brand tolietry and decor are stylish and chick. Staffs are always smiling and friendly, greeting you by your Last name. Then it stops here. We requested a Ocean view Villa, but stuck in a Villa with view on bushes and roofs. Took 6 calls and 3 hours later to tell us they wll try to accomodate us the next day on new villa. The buttler handles 20+ customer , so dont expect to see him too often, we often had to explain all over to a new person on the phone or in person. The SPA and beach are under maintanace, so my spa was done in a shallow corner in other side of the property--neverthe less not impressive with the service, shower didnt have the towel to use. the fire alarm went off in the middle. since the beach was closed we were arrange to Hyatt property for lunch. When we call to reschedule 30 min later, the conciere couldnt find our arrangement-- just after we end up ordering room service..they call back saying they were waiting for us to take us over ( 30 min drive). Only two restuarant at site, and the food is very average compare to other resorts in the area.* pricy too**, One of our Villa has broken phone, broken faccents so they couldnt use the bath at all. The villa is heavy infested with mosiquito & ants inside bathroom. I would strongly suggest management to provide repeller lamp, no the spray that dont work. Perhaps we are bit harsh on them, but if I pay 1500 a night, you do expect bit more on the service and quality of your stay. Unfortunally there is lots of choices in the area with similar or better pricing same amazing view. They did not wow me at all, exept the time I saw all those monkey on the roof top. Sorry, not coming back Bvlgary, Keep your day job: jewls."
161766154,May 2013,Service,3,1,0.8853754940711462,2,1.1731225296442689,2.65,Positive,low aspect rating with positive text sentiment,Such a disappointment,We checked into the resort with high hopes of having a luxury holiday for our family. Such a beautiful and picturesque place. We arrived with our two children 2 and 4 booking a 2 bedroom villa. Unfortunately we weren't able to use our second room as it was in a completely sepa...,"We checked into the resort with high hopes of having a luxury holiday for our family. Such a beautiful and picturesque place. We arrived with our two children 2 and 4 booking a 2 bedroom villa. Unfortunately we weren't able to use our second room as it was in a completely separate structure separated by the plunge pool. All three rooms (2 bedrooms and living area) had subpar cleaning with cobwebs throughout the rooms. We actually requested the cobwebs cleaned in the living space since with was throughout the high ceiling area and was rather unsightly. Both bathtubs had staining and mold around the drains which were cleaned properly when requested. Definitely not what you would expect from a $1800 USD a night resort. The food selection was limited. There was one pool with limited service available there. The beach, while beautiful, was a hike to get to and once you did had a beach that was not swimmable. It was actually quite dangerous. We planned a 3 night stay but left after the second night. When we checked out no one ever asked how our stay was or apologized for the cleanliness. When I asked if there were accomadations that were continuous so we could be in the same structure as the kids but still have a separate room we were told to get a sitter to stay with them in the other room so they could be on their own. We were sorely disappointed and would not recommend this resort to anyone - family or couple."
26034594,Mar 2009,Service,3,2,0.9401888772298006,8,1.3280167890870935,11.3,Positive,low aspect rating with positive text sentiment,Bad Villa Condition and Sloppy Housekeeping,"This resort supposedly represents the pinnacle of luxury in Bali as well as in Asia and have spectacular views. Indeed this hotel / resort is unlike any I have stayed before. The Bulgari chain only have two hotels in the world, and strive to deliver cutting edge luxury with co...","This resort supposedly represents the pinnacle of luxury in Bali as well as in Asia and have spectacular views. Indeed this hotel / resort is unlike any I have stayed before. The Bulgari chain only have two hotels in the world, and strive to deliver cutting edge luxury with contemporary design and rely on the drawing power of the Bvlgari brand. One thing you need to realize first is that this resort is very very expensive, the most pricey in Bali with rack rates starting in the range of thousand dollars per night. Booked the upper tier cliff ocean villa which has a direct ocean front view. However, it may not make sense to pay for the extras since you can get the same or better view from the resort’s common areas. The villa is divided neatly into outdoor and indoor area. The outdoor area comprises the dinning area, living room, a small ( and I mean very small ) garden and a very small plunge pool ( for dipping only, not for swimming ). The indoor area comprises of the bedroom, closet and bathroom. As expected, the design is modern contemporary and there’s a lot of attention to detail using much custom furniture and fittings. There’s also a stylish B&O TV which I enjoyed very much playing music and watch movies in it. . Floor to Ceiling wood panel windows allow the ocean view to pour into the room. Bathroom is a full ensuite with a deep soaking tub and is nicely designed but a bit too dark ( black is the color used here ). Nice Bvlgari toiletries provided. Bed is very comfy and sheets and bed linens are all first class. It’s also kind of nice to fall asleep listening to the ocean sounds. Unfortunately, there are also too many negatives. Things are not that easy to figure out, starting with the annoying doors that you have to twist the knob and key to a certain position otherwise it won’t open. There are many switches in the villa which took me quite a while to figure out, and I am used to high-tech hotel rooms. The room is also very dark and dim, especially at night with the predominant black and dark brown color scheme. Wireless Internet is complimentary but slow and unreliable. The worse of all is the wear and tear evident everywhere throughout the villa ( see photos ) and this resort is just barely over two years old, the result of using wood extensively which bears the scratch marks over prolong use and is rather unsightly. One standing lamp is so severely stained that it looked like someone just vomited over it. Strange that for the price this resort is charging, it is not doing more to in refurbishing and maintenance and it shows. I have stayed at older hotels and resorts which much better condition. It's a matter of whether the hotel is willing to invest in refurbishment. The wear and tear problem is exacerbated by the sloppy housekeeping of this resort. Dirt and stains all over the villa, cups not cleaned properly and strands of human hair in one of the amenity boxes ( see photos ). Totally unacceptable. Finally, to round up the series of annoying incidents, the aircon became warm middle of the night ( I have to adjust the temperature down to compensate ) and for some weird reasons, the cordless phone gave out a peeping sound too. I did complain about the condition of the villa and the sloppy housekeeping. The resort then waived my F&B charges and promised a complimentary night stay which I shall see if they will fulfilled, more as an evidence that the management is interested to rectify the problem rather than I want to come back to try this resort. Disappointingly, the General Manager whom I was told was informed of this complaint, did not bother to personally apologize to me and instead just sent one of his staff to discuss with me about their proposed compensation. He did sent a email afterwards though. The common areas are very nice, with a nice infinity pool ( but again small ), two restaurants, a bar and a gift shop and even a Bvlgari boutique right inside the resort. There’s a beach but can’t swim in it because of high tide. As expected, the prices for everything here is very expensive. Landscaping throughout the resort is well done indeed and it’s a pleasure to walk around to explore. Service is passable without any major fault but nothing very outstanding as well. Typical of Bali, they will take some time to attend to your request, it’s not immediate. But then this is not a business hotel so perhaps that is to be tolerated. One word of caution. The entire hotel seems to revolve around a specialized group of clientele only, ie the honeymooners and couples looking for a romantic getaway. So only come here to stay if this is your sole purpose, otherwise you will feel seriously out of place and there’s nothing much to do since this place is so secluded. Even if this is your purpose, for the price, there must be better value elsewhere in Bali which boasts literally hundreds of luxury resorts and villas. So in conclusion, this resort is way below expectation. I got a villa in poor condition with extremely sloppy housekeeping and overall, I have to rate this resort a low 2/5. Not withstanding the compensation offered by the resort, all these problems should not have happened in the first place. It’s such a pity because this is frankly a very beautiful resort and if maintain and run properly, has all the potential for greatness."
166169526,Jul 2013,Service,3,3,2.817610062893082,4,0.03522012578616359,0.0500000000000001,Positive,low aspect rating with positive text sentiment,"Thanks, but not again..","big for its name, but turned out i'm not a big fan. i will try to balance the good and the bad things about this resorts. i love the bvlgari amenities, off course. i love the beautiful private beach and the inclinator to go there. i love the bang & olufsen equipment. i love th...","big for its name, but turned out i'm not a big fan. i will try to balance the good and the bad things about this resorts. i love the bvlgari amenities, off course. i love the beautiful private beach and the inclinator to go there. i love the bang & olufsen equipment. i love the ocean view, a nice indulgence to have such a view first thing in the morning. the food is not that great. don't like the spa building design. the room put too much dark wood, making it look too gloomy. the semi outdoor bathroom loses its whole point, or maybe i was the one who didn't get it. the private pool is too tiny (compared to other bali private villas). the breakfast is foolishly unbelievably ridiculous that we needed to go to their restaurant instead of having an in-villa breakfast (regarding the price). overall, i would say no to go back again."
300099988,Aug 2015,Service,3,3,2.8426395939086295,5,1.8192893401015229,3.2,Positive,low aspect rating with positive text sentiment,So Sad,"What was supposed to be the “pinnacle” of hospitality in Bali is my worst experience to this date. I wanted to indulge in the “Bulgari Villa” !!! But for my 1st night I had to sleep in an Ocean View Villa , the “Bulgari” wasn’t ready !! Then over the course of my stay, the roo...","What was supposed to be the “pinnacle” of hospitality in Bali is my worst experience to this date. I wanted to indulge in the “Bulgari Villa” !!! But for my 1st night I had to sleep in an Ocean View Villa , the “Bulgari” wasn’t ready !! Then over the course of my stay, the roof leaked on 2 occasions, The cleanliness was below average, The power outlets were a massive safety hazard ………. Also, do not feel hungry or thirsty past 10 PM you will not get service :) Do not get me wrong the Resort is beautiful, the views from the cliff are breathtaking , the Spa is the best I experienced so far and the Bulgari Villa is beautiful…… but too many things went wrong while the costs are on the very hiiiiiiigh end of the spectrum. The Bulgari branding is everywhere, but apart from the robes, cutlery & toiletries products it did not really feel like a “Bulgari” experience. I selected the place based on the brand name & the website, that’s a mistake I will never do again. Lesson learned !! I’m still waiting for a refund further to my complaints, haven’t seen it yet in my bank account…. :)"
